alpha,th_w_ratio,max_amplitude,cost_s
2.333333333333333,10000.0,,0.0
2.7777777777777777,100.0,,0.0
2.7777777777777777,1200.0,,0.0
2.7777777777777777,2300.0,,0.0
2.7777777777777777,3400.0,,0.0
2.7777777777777777,4500.0,,0.0
2.7777777777777777,5600.0,,0.0
2.7777777777777777,6700.0,,0.0
2.7777777777777777,7800.0,,0.0
2.7777777777777777,8900.0,,0.0
2.7777777777777777,10000.0,,0.0
3.2222222222222223,100.0,,0.0
3.2222222222222223,1200.0,,0.0
3.2222222222222223,2300.0,,0.0
3.2222222222222223,3400.0,,0.015842437744140625
3.2222222222222223,4500.0,,0.0
3.2222222222222223,5600.0,,0.0
3.2222222222222223,6700.0,,0.0
3.2222222222222223,7800.0,,0.0
3.2222222222222223,8900.0,,0.0
3.2222222222222223,10000.0,,0.0
3.6666666666666665,100.0,,0.0
3.6666666666666665,1200.0,,0.0
3.6666666666666665,2300.0,,0.0
3.6666666666666665,3400.0,,0.0
3.6666666666666665,4500.0,,0.0
3.6666666666666665,5600.0,,0.0
3.6666666666666665,6700.0,,0.0
3.6666666666666665,7800.0,,0.0
3.6666666666666665,8900.0,,0.0
3.6666666666666665,10000.0,,0.0
4.111111111111111,100.0,,0.0
4.111111111111111,1200.0,,0.0
4.111111111111111,2300.0,,0.0
4.111111111111111,3400.0,,0.0
4.111111111111111,4500.0,,0.0
4.111111111111111,5600.0,,0.0
4.111111111111111,6700.0,,0.016516923904418945
4.111111111111111,7800.0,,0.0017633438110351562
4.111111111111111,8900.0,,0.0020482540130615234
4.111111111111111,10000.0,,0.0010972023010253906
4.555555555555555,100.0,,0.0010027885437011719
4.555555555555555,1200.0,,0.0012888908386230469
4.555555555555555,2300.0,,0.0012836456298828125
4.555555555555555,3400.0,,0.0010035037994384766
4.555555555555555,4500.0,,0.0007393360137939453
4.555555555555555,5600.0,,0.0
4.555555555555555,6700.0,,0.0
4.555555555555555,7800.0,,0.0
4.555555555555555,8900.0,,0.0
4.555555555555555,10000.0,,0.0
5.0,100.0,,0.0
5.0,1200.0,,0.015337944030761719
5.0,2300.0,,0.0
5.0,3400.0,,0.0
5.0,4500.0,,0.0
5.0,5600.0,,0.0
5.0,6700.0,,0.0
5.0,7800.0,,0.0
5.0,8900.0,,0.0
5.0,10000.0,,0.015964508056640625
